,No,Kabupaten / County,new_treatment,total_treatment,new_recovered,total_recovered,new_deaths,total_deaths,new_cases,total_cases,Date,new PPLN/PMI,total history-of-foreign-travel/ migrant-worker (PPLN/PMI),new domestic-travel-history,total domestic-travel-history (PPDN),new_local_transmission,total_local_transmission,new_other_transmission,total_other_transmission,Name_EN,Name_Indo,Capital,area_km2,population_2000,population_2010,population_2015,HDI_2014_estimate,Gouvernor,Nr. of Sub-Districts,Nr of Keluruhan/Villages,total_cases_per_100k,total_deaths_per_100k,new_cases_per_mil,cases7,cases7_per_100k,deaths7,deaths7_per_100k,CFR,growth_rate_new_cases,id
1011,6,BANGLI,-2,82,6,1893,0,79,4,2054,2021-03-27,1,59,1,23,2,1972,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,923.25,35.51,179.79629080252076,20.571428571428573,9.24666638412964,0.7142857142857143,15.961415715993779,3.85,-0.8666666666666667,2
1012,7,KLUNGKUNG,-2,95,7,1438,1,47,6,1580,2021-03-27,0,19,0,51,6,1510,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,899.91,26.77,341.7381943692937,17.142857142857142,9.763948410551247,0.7142857142857143,15.24721910544332,2.97,-0.8,7
1013,7,KLUNGKUNG,-2,95,7,1438,1,47,6,1580,2021-03-27,0,19,0,51,6,1510,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,899.91,26.77,341.7381943692937,11.428571428571429,6.509298940367499,0.5714285714285714,15.24721910544332,2.97,-0.8695652173913043,7
1014,8,KARANGASEM,3,56,5,1514,0,84,8,1654,2021-03-27,0,23,8,173,0,1458,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,404.91,20.56,195.8446658033181,6.0,1.4688349935248857,0.2857142857142857,5.033207911145275,5.08,-0.8260869565217391,6
1015,8,KARANGASEM,3,56,5,1514,0,84,8,1654,2021-03-27,0,23,8,173,0,1458,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,404.91,20.56,195.8446658033181,6.142857142857143,1.5038072552754782,0.2857142857142857,5.033207911145275,5.08,0.1428571428571428,6
1016,9,BULELENG,8,209,16,2553,0,116,24,2878,2021-03-27,0,42,0,24,24,2812,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,445.58,17.96,371.5785741601163,8.571428571428571,1.3270663362861295,0.2857142857142857,2.7806463299648705,4.03,2.4285714285714284,3
1017,9,BULELENG,8,209,16,2553,0,116,24,2878,2021-03-27,0,42,0,24,24,2812,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,445.58,17.96,371.5785741601163,11.428571428571429,1.7694217817148397,0.2857142857142857,2.7806463299648705,4.03,5.0,3
1018,10,KABUPATEN LAINNYA,1,78,0,380,0,4,1,462,2021-03-27,0,7,1,119,0,336,0,0,Kabupaten lainnya,,,,,,,,,,,,,,11.0,,0.2857142857142857,,0.87,-0.75,0
1019,10,KABUPATEN LAINNYA,1,78,0,380,0,4,1,462,2021-03-27,0,7,1,119,0,336,0,0,Kabupaten lainnya,,,,,,,,,,,,,,10.285714285714286,,0.14285714285714285,,0.87,-0.8333333333333334,0
1020,1,JEMBRANA,-4,38,10,2070,0,72,6,2180,2021-03-28,0,26,0,66,6,2088,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,803.17,26.53,221.0571690682072,10.285714285714286,3.789551469740695,0.0,9.774411158965895,3.3,0.0,5
1021,2,TABANAN,-4,137,12,3862,2,142,10,4141,2021-03-28,0,23,0,153,10,3965,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,950.31,32.59,229.4878061654194,10.571428571428571,2.4260139508915763,0.2857142857142857,7.479007602931019,3.43,0.25,9
1022,3,BADUNG,-6,335,27,7026,0,190,21,7551,2021-03-28,1,33,0,320,20,7198,0,0,Badung,Badung,Mangupura,418.52,345.863,543.332,615.148,0.779 (High),I Nyoman Giri Prasta,6.0,16/46,1227.51,30.89,341.381261094891,12.428571428571429,2.0204197085207833,0.2857142857142857,5.021555788200563,2.52,1.625,1
1023,4,DENPASAR,37,641,14,11355,2,248,53,12244,2021-03-28,1,54,10,785,42,11405,0,0,Denpasar,Kota Denpasar,Denpasar,127.78,532.44,788.589,879.098,0.816 (Very High),Ida Bagus Rai Dharmawijaya Mantra,4.0,16/27,1392.79,28.21,602.8906902302133,16.571428571428573,1.8850490584017454,0.5714285714285714,3.208971013470626,2.03,1.2083333333333335,8
1024,5,GIANYAR,0,3,7,4338,0,129,7,4470,2021-03-28,0,33,1,317,6,4120,0,0,Gianyar,Gianyar,Gianyar,368.00,393.155,469.777,494.729,0.742 (High),I Made Agus Mahayastra,7.0,6/64,903.52,26.07,141.49160449458188,14.142857142857142,2.8587079275435934,0.5714285714285714,5.269551613105357,2.89,-0.7083333333333333,4
1025,6,BANGLI,-29,53,32,1925,0,79,3,2057,2021-03-28,0,59,0,23,3,1975,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,924.6,35.51,134.84721810189058,14.428571428571429,6.485509061090927,0.5714285714285714,15.961415715993779,3.84,2.0,2
1026,7,KLUNGKUNG,-2,93,6,1444,0,47,4,1584,2021-03-28,0,19,0,51,4,1514,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,902.19,26.77,227.82546291286246,14.857142857142858,8.462088622477747,0.5714285714285714,15.24721910544332,2.97,3.0,7
1027,8,KARANGASEM,0,56,0,1514,0,84,0,1654,2021-03-28,0,23,0,173,0,1458,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,404.91,20.56,0.0,14.0,3.4272816515580664,0.5714285714285714,5.033207911145275,5.08,-1.0,6
1028,9,BULELENG,-21,188,36,2589,1,117,16,2894,2021-03-28,0,42,0,24,16,2828,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,448.06,18.11,247.71904944007753,14.857142857142858,2.300248316229291,0.42857142857142855,2.8038699908498774,4.04,0.6000000000000001,3
1029,10,KABUPATEN LAINNYA,0,78,0,380,0,4,0,462,2021-03-28,0,7,0,119,0,336,0,0,Kabupaten lainnya,,,,,,,,,,,,,,11.857142857142858,,0.42857142857142855,,0.87,-1.0,0
1030,1,JEMBRANA,-6,32,8,2078,0,72,2,2182,2021-03-29,0,26,0,66,2,2090,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,803.91,26.53,73.68572302273573,4.571428571428571,1.684245097662531,0.14285714285714285,9.774411158965895,3.3,-0.9622641509433962,5
1031,2,TABANAN,3,140,10,3872,0,142,13,4154,2021-03-29,0,23,2,155,11,3976,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,953.29,32.59,298.33414801504523,5.428571428571429,1.245790947755134,0.14285714285714285,7.479007602931019,3.42,0.8571428571428572,9
1032,3,BADUNG,-34,301,55,7081,3,193,24,7575,2021-03-29,0,33,5,325,19,7217,0,0,Badung,Badung,Mangupura,418.52,345.863,543.332,615.148,0.779 (High),I Nyoman Giri Prasta,6.0,16/46,1231.41,31.37,390.15001267987543,8.428571428571429,1.3701696873876577,0.5714285714285714,5.099585790736539,2.55,7.0,1
1033,4,DENPASAR,-21,620,74,11429,2,250,55,12299,2021-03-29,0,54,1,786,54,11459,0,0,Denpasar,Kota Denpasar,Denpasar,127.78,532.44,788.589,879.098,0.816 (Very High),Ida Bagus Rai Dharmawijaya Mantra,4.0,16/27,1399.05,28.44,625.6412823143722,15.714285714285714,1.7875465208982064,0.8571428571428571,3.235134194367409,2.03,12.75,8
1034,5,GIANYAR,0,3,5,4343,0,129,5,4475,2021-03-29,0,33,2,319,3,4123,0,0,Gianyar,Gianyar,Gianyar,368.00,393.155,469.777,494.729,0.742 (High),I Made Agus Mahayastra,7.0,6/64,904.54,26.07,101.06543178184421,16.428571428571427,3.320721329974881,0.8571428571428571,5.269551613105357,2.88,inf,4
1035,6,BANGLI,1,54,2,1927,0,79,3,2060,2021-03-29,0,59,0,23,3,1978,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,925.95,35.51,134.84721810189058,14.571428571428571,6.549722022091828,0.7142857142857143,15.961415715993779,3.83,-0.8125,2
1036,7,KLUNGKUNG,-4,89,10,1454,1,48,7,1591,2021-03-29,0,19,1,52,6,1520,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,906.18,27.34,398.6945600975093,15.571428571428571,8.868919806250716,0.8571428571428571,15.571870390094148,3.02,inf,7
1037,8,KARANGASEM,-5,51,9,1523,0,84,4,1658,2021-03-29,0,23,2,175,2,1460,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,405.89,20.56,97.92233290165905,15.857142857142858,3.8819210543157694,0.8571428571428571,5.033207911145275,5.07,1.0,6
1038,9,BULELENG,-3,185,17,2606,0,117,14,2908,2021-03-29,0,42,0,24,14,2842,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,450.23,18.11,216.75416826006784,16.0,2.477190494400775,0.8571428571428571,2.8038699908498774,4.02,0.07692307692307687,3
1039,10,KABUPATEN LAINNYA,1,79,11,391,1,5,13,475,2021-03-29,0,7,1,120,12,348,0,0,Kabupaten lainnya,,,,,,,,,,,,,,14.428571428571429,,0.5714285714285714,,1.05,-0.45833333333333337,0
1040,1,JEMBRANA,2,34,0,2078,0,72,2,2184,2021-03-30,0,26,0,66,2,2092,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,804.65,26.53,73.68572302273573,6.857142857142857,2.5263676464937963,0.2857142857142857,9.774411158965895,3.3,-0.9636363636363636,5
1041,2,TABANAN,6,146,9,3881,0,142,15,4169,2021-03-30,0,23,1,156,14,3990,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,956.73,32.59,344.2317092481291,8.285714285714286,1.9014703939420465,0.2857142857142857,7.479007602931019,3.41,2.0,9
1042,3,BADUNG,-8,293,42,7123,2,195,36,7611,2021-03-30,0,33,6,331,30,7247,0,0,Badung,Badung,Mangupura,418.52,345.863,543.332,615.148,0.779 (High),I Nyoman Giri Prasta,6.0,16/46,1237.26,31.7,585.2250190198131,13.0,2.1133125686826584,0.5714285714285714,5.15323141748002,2.56,11.0,1
1043,4,DENPASAR,-8,612,52,11481,5,255,49,12348,2021-03-30,0,54,4,790,45,11504,0,0,Denpasar,Kota Denpasar,Denpasar,127.78,532.44,788.589,879.098,0.816 (Very High),Ida Bagus Rai Dharmawijaya Mantra,4.0,16/27,1404.62,29.01,557.3895060618953,19.0,2.161306247995104,1.1428571428571428,3.299973381807262,2.07,6.0,8
1044,5,GIANYAR,0,3,7,4350,0,129,7,4482,2021-03-30,0,33,2,321,5,4128,0,0,Gianyar,Gianyar,Gianyar,368.00,393.155,469.777,494.729,0.742 (High),I Made Agus Mahayastra,7.0,6/64,905.95,26.07,141.49160449458188,19.428571428571427,3.9271139206659456,1.1428571428571428,5.269551613105357,2.88,0.75,4
1045,6,BANGLI,-2,52,9,1936,1,80,8,2068,2021-03-30,0,59,0,23,8,1986,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,929.55,35.96,359.5925816050415,18.571428571428573,8.347684930117035,1.2857142857142858,16.163686543146618,3.87,-0.4285714285714286,2
1046,7,KLUNGKUNG,-3,86,9,1463,0,48,6,1597,2021-03-30,0,19,0,52,6,1526,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,909.59,27.34,341.7381943692937,17.571428571428573,10.008047120815029,1.1428571428571428,15.571870390094148,3.01,-0.5384615384615384,7
1047,8,KARANGASEM,4,55,1,1524,0,84,5,1663,2021-03-30,0,23,2,177,3,1463,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,407.11,20.56,122.4029161270738,18.0,4.406504980574657,1.1428571428571428,5.033207911145275,5.05,1.5,6
1048,9,BULELENG,-4,181,23,2629,1,118,20,2928,2021-03-30,0,42,0,24,20,2862,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,453.33,18.27,309.6488118000969,18.714285714285715,2.8974281675580498,1.2857142857142858,2.828641895793885,4.03,0.33333333333333326,3
1049,10,KABUPATEN LAINNYA,10,89,8,399,0,5,18,493,2021-03-30,0,7,2,122,16,364,0,0,Kabupaten lainnya,,,,,,,,,,,,,,16.142857142857142,,1.0,,1.01,-0.5,0
1050,1,JEMBRANA,2,36,3,2081,0,72,5,2189,2021-03-31,0,26,0,66,5,2097,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,806.49,26.53,184.21430755683932,9.857142857142858,3.6316534918348324,0.2857142857142857,9.774411158965895,3.29,-0.8979591836734694,5
1051,2,TABANAN,-8,138,25,3906,2,144,19,4188,2021-03-31,1,24,5,161,13,4003,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,961.09,33.05,436.02683171429686,11.571428571428571,2.655501757056996,0.5714285714285714,7.584571993767112,3.44,1.7142857142857144,9
1052,3,BADUNG,4,297,28,7151,0,195,32,7643,2021-03-31,0,33,4,335,28,7275,0,0,Badung,Badung,Mangupura,418.52,345.863,543.332,615.148,0.779 (High),I Nyoman Giri Prasta,6.0,16/46,1242.47,31.7,520.2000169065005,15.0,2.4384375792492214,0.42857142857142855,5.15323141748002,2.55,3.0,1
1053,4,DENPASAR,13,625,46,11527,3,258,62,12410,2021-03-31,0,54,11,801,51,11555,0,0,Denpasar,Kota Denpasar,Denpasar,127.78,532.44,788.589,879.098,0.816 (Very High),Ida Bagus Rai Dharmawijaya Mantra,4.0,16/27,1411.67,29.35,705.2683546089288,23.0,2.616318089678284,0.8571428571428571,3.338649388350332,2.08,9.333333333333334,8
1054,5,GIANYAR,0,3,5,4355,0,129,5,4487,2021-03-31,0,33,1,322,4,4132,0,0,Gianyar,Gianyar,Gianyar,368.00,393.155,469.777,494.729,0.742 (High),I Made Agus Mahayastra,7.0,6/64,906.96,26.07,101.06543178184421,23.0,4.649009861964833,0.8571428571428571,5.269551613105357,2.87,0.0,4
1055,6,BANGLI,22,74,4,1940,0,80,26,2094,2021-03-31,0,59,0,23,26,2012,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,941.23,35.96,1168.675890216385,23.857142857142858,10.723564487150346,0.7142857142857143,16.163686543146618,3.82,0.30000000000000004,2
1056,7,KLUNGKUNG,-2,84,6,1469,0,48,4,1601,2021-03-31,0,19,2,54,2,1528,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,911.87,27.34,227.82546291286246,21.857142857142858,12.449034223452841,0.7142857142857143,15.571870390094148,3.0,-0.7777777777777778,7
1057,8,KARANGASEM,10,65,1,1525,1,85,12,1675,2021-03-31,0,23,6,183,6,1469,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,410.05,20.81,293.76699870497714,22.857142857142858,5.595561880094803,0.8571428571428571,5.094409369208811,5.07,1.4,6
1058,9,BULELENG,-3,178,25,2654,0,118,22,2950,2021-03-31,0,42,0,24,22,2884,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,456.73,18.27,340.6136929801066,23.285714285714285,3.6051968802439855,0.5714285714285714,2.828641895793885,4.0,0.1578947368421053,3
1059,10,KABUPATEN LAINNYA,2,91,9,408,0,5,11,504,2021-03-31,0,7,3,125,8,372,0,0,Kabupaten lainnya,,,,,,,,,,,,,,20.285714285714285,,0.5714285714285714,,0.99,-0.65625,0
1060,1,JEMBRANA,-10,26,9,2090,1,73,0,2189,2021-04-01,0,26,0,66,0,2097,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,806.49,26.9,0.0,11.428571428571429,4.210612744156327,0.2857142857142857,9.910729746557955,3.33,-1.0,5
1061,2,TABANAN,-11,127,19,3925,2,146,10,4198,2021-04-01,0,24,3,164,7,4010,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,963.39,33.51,229.4878061654194,12.142857142857142,2.7866376462943787,0.5714285714285714,7.690136384603203,3.48,1.0,9
1062,3,BADUNG,-14,283,43,7194,1,196,30,7673,2021-04-01,0,33,3,338,27,7302,0,0,Badung,Badung,Mangupura,418.52,345.863,543.332,615.148,0.779 (High),I Nyoman Giri Prasta,6.0,16/46,1247.34,31.86,487.68751584984426,12.714285714285714,2.0668661386017204,0.7142857142857143,5.179241418325345,2.55,0.15384615384615374,1
1063,4,DENPASAR,44,669,34,11561,3,261,81,12491,2021-04-01,1,55,16,817,64,11619,0,0,Denpasar,Kota Denpasar,Denpasar,127.78,532.44,788.589,879.098,0.816 (Very High),Ida Bagus Rai Dharmawijaya Mantra,4.0,16/27,1420.89,29.69,921.3989794084391,23.714285714285715,2.6975702042645664,1.1428571428571428,3.3773253948934023,2.09,19.25,8
1064,5,GIANYAR,0,3,7,4362,0,129,7,4494,2021-04-01,0,33,1,323,6,4138,0,0,Gianyar,Gianyar,Gianyar,368.00,393.155,469.777,494.729,0.742 (High),I Made Agus Mahayastra,7.0,6/64,908.38,26.07,141.49160449458188,23.0,4.649009861964833,1.0,5.269551613105357,2.87,-0.41666666666666663,4
1065,6,BANGLI,-9,65,13,1953,0,80,4,2098,2021-04-01,0,59,0,23,4,2016,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,943.03,35.96,179.79629080252076,20.428571428571427,9.182453423128738,1.0,16.163686543146618,3.81,-0.8181818181818181,2
1066,7,KLUNGKUNG,-3,81,8,1477,0,48,5,1606,2021-04-01,0,19,2,56,3,1531,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,914.72,27.34,284.78182864107805,19.571428571428573,11.147174435379343,1.0,15.571870390094148,2.99,-0.5454545454545454,7
1067,8,KARANGASEM,2,67,1,1526,1,86,4,1679,2021-04-01,0,23,2,185,2,1471,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,411.03,21.05,97.92233290165905,20.142857142857142,4.931088906833544,1.0,5.153162768949807,5.12,inf,6
1068,9,BULELENG,6,184,23,2677,0,118,29,2979,2021-04-01,0,42,0,24,29,2913,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,461.22,18.27,448.99077711014047,22.857142857142858,3.5388435634296793,0.7142857142857143,2.828641895793885,3.96,1.9,3
1069,10,KABUPATEN LAINNYA,-16,75,17,425,1,6,2,506,2021-04-01,0,7,0,125,2,374,0,0,Kabupaten lainnya,,,,,,,,,,,,,,18.857142857142858,,0.7142857142857143,,1.19,-0.9333333333333333,0
1070,1,JEMBRANA,-4,22,7,2097,0,73,3,2192,2021-04-02,0,26,0,66,3,2100,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,807.6,26.9,110.5285845341036,7.714285714285714,2.8421636023055212,0.2857142857142857,9.910729746557955,3.33,-0.962962962962963,5
1071,2,TABANAN,8,135,8,3933,0,146,16,4214,2021-04-02,0,24,2,166,14,4024,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,967.06,33.51,367.1804898646711,9.0,2.0653902554887744,0.2857142857142857,7.690136384603203,3.46,1.2857142857142856,9
1072,3,BADUNG,2,285,21,7215,1,197,24,7697,2021-04-02,0,33,4,342,20,7322,0,0,Badung,Badung,Mangupura,418.52,345.863,543.332,615.148,0.779 (High),I Nyoman Giri Prasta,6.0,16/46,1251.24,32.02,390.15001267987543,11.857142857142858,1.9275268483589083,0.42857142857142855,5.205251419170671,2.56,5.0,1
1073,4,DENPASAR,44,713,34,11595,2,263,80,12571,2021-04-02,0,55,15,832,65,11684,0,0,Denpasar,Kota Denpasar,Denpasar,127.78,532.44,788.589,879.098,0.816 (Very High),Ida Bagus Rai Dharmawijaya Mantra,4.0,16/27,1429.99,29.92,910.0236833663597,22.571428571428573,2.567566820926515,0.7142857142857143,3.403488575790185,2.09,15.0,8
1074,5,GIANYAR,0,3,5,4367,0,129,5,4499,2021-04-02,0,33,2,325,3,4141,0,0,Gianyar,Gianyar,Gianyar,368.00,393.155,469.777,494.729,0.742 (High),I Made Agus Mahayastra,7.0,6/64,909.39,26.07,101.06543178184421,22.714285714285715,4.591258186660923,0.5714285714285714,5.269551613105357,2.87,0.25,4
1075,6,BANGLI,-6,59,11,1964,1,81,6,2104,2021-04-02,0,59,0,23,6,2022,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,945.73,36.41,269.69443620378115,19.428571428571427,8.732962696122435,0.7142857142857143,16.36595737029945,3.85,-0.7931034482758621,2
1076,7,KLUNGKUNG,-2,79,7,1484,0,48,5,1611,2021-04-02,0,19,0,56,5,1536,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,917.57,27.34,284.78182864107805,19.857142857142858,11.309906908888529,0.5714285714285714,15.571870390094148,2.98,1.5,7
1077,8,KARANGASEM,1,68,0,1526,0,86,1,1680,2021-04-02,0,23,0,185,1,1472,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,411.27,21.05,24.48058322541476,19.571428571428573,4.791199859831175,0.5714285714285714,5.153162768949807,5.12,-0.6666666666666667,6
1078,9,BULELENG,6,190,21,2698,2,120,29,3008,2021-04-02,0,42,0,24,29,2942,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,465.71,18.58,448.99077711014047,21.428571428571427,3.317665840715324,0.8571428571428571,2.8766374616229,3.99,0.8125,3
1079,10,KABUPATEN LAINNYA,-21,54,21,446,0,6,0,506,2021-04-02,0,7,0,125,0,374,0,0,Kabupaten lainnya,,,,,,,,,,,,,,18.0,,0.7142857142857143,,1.19,-1.0,0
1080,1,JEMBRANA,-3,19,5,2102,0,73,2,2194,2021-04-03,0,26,0,66,2,2102,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,808.33,26.9,73.68572302273573,6.857142857142857,2.5263676464937963,0.42857142857142855,9.910729746557955,3.33,-0.975,5
1081,2,TABANAN,-7,128,21,3954,1,147,15,4229,2021-04-03,0,24,5,171,10,4034,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,970.5,33.73,344.2317092481291,8.285714285714286,1.9014703939420465,0.5714285714285714,7.740623701959596,3.48,2.0,9
1082,3,BADUNG,-14,271,44,7259,1,198,31,7728,2021-04-03,0,33,5,347,26,7348,0,0,Badung,Badung,Mangupura,418.52,345.863,543.332,615.148,0.779 (High),I Nyoman Giri Prasta,6.0,16/46,1256.28,32.19,503.9437663781724,11.857142857142858,1.9275268483589083,0.5714285714285714,5.2328870450688285,2.56,4.166666666666667,1
1083,4,DENPASAR,-1,712,55,11650,0,263,54,12625,2021-04-03,0,55,11,843,43,11727,0,0,Denpasar,Kota Denpasar,Denpasar,127.78,532.44,788.589,879.098,0.816 (Very High),Ida Bagus Rai Dharmawijaya Mantra,4.0,16/27,1436.13,29.92,614.2659862722927,18.857142857142858,2.145055825077848,0.5714285714285714,3.403488575790185,2.08,9.8,8
1084,5,GIANYAR,0,3,25,4392,0,129,25,4524,2021-04-03,0,33,3,328,22,4163,0,0,Gianyar,Gianyar,Gianyar,368.00,393.155,469.777,494.729,0.742 (High),I Made Agus Mahayastra,7.0,6/64,914.44,26.07,505.327158909221,22.285714285714285,4.504630673705056,0.5714285714285714,5.269551613105357,2.85,24.0,4
1085,6,BANGLI,2,61,0,1964,0,81,2,2106,2021-04-03,0,59,2,25,0,2022,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,946.63,36.41,89.89814540126038,18.428571428571427,8.283471969116134,0.2857142857142857,16.36595737029945,3.85,-0.9310344827586207,2
1086,7,KLUNGKUNG,-3,76,5,1489,1,49,3,1614,2021-04-03,0,19,1,57,2,1538,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,919.28,27.91,170.86909718464685,18.857142857142858,10.740343251606372,0.42857142857142855,15.896521674744976,3.04,inf,7
1087,8,KARANGASEM,1,69,1,1527,0,86,2,1682,2021-04-03,0,23,1,186,1,1473,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,411.76,21.05,48.96116645082952,18.857142857142858,4.616338551078212,0.42857142857142855,5.153162768949807,5.11,0.0,6
1088,9,BULELENG,-17,173,22,2720,2,122,7,3015,2021-04-03,0,42,0,24,7,2949,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,466.8,18.89,108.37708413003392,17.714285714285715,2.7426037616580015,0.5714285714285714,2.9246330274519154,4.05,-0.5333333333333333,3
